accommodates,bedrooms,bathrooms,beds,room_type,neighbourhood,log_price
2,1.0,1.0,1.0,Private room,Mid-Wilshire,4.077537444
2,1.0,1.0,1.0,Entire home/apt,Soho,5.298317367
2,1.0,1.0,1.0,Private room,Williamsburg,4.317488114
2,1.0,1.0,1.0,Private room,Bedford-Stuyvesant,4.094344562
6,3.0,1.0,4.0,Entire home/apt,Bedford-Stuyvesant,5.416100402
4,1.0,1.0,2.0,Entire home/apt,Crown Heights,4.787491743
1,1.0,1.0,1.0,Private room,Williamsburg,4.248495242
8,3.0,1.0,3.0,Entire home/apt,Hollywood,5.347107531
2,1.0,1.5,1.0,Entire home/apt,Capitol Hill,6.184148891
4,1.0,1.0,2.0,Private room,Fisherman's Wharf,4.779123493
3,1.0,1.0,2.0,Entire home/apt,Clinton Hill,4.86753445
2,1.0,2.0,1.0,Private room,Hamilton Heights,4.094344562
10,4.0,1.0,5.0,Entire home/apt,Sunnyside,6.142037406
3,1.0,1.0,2.0,Private room,Belmont Cragin,3.912023005
3,1.0,1.0,2.0,Entire home/apt,Bedford-Stuyvesant,4.317488114
8,1.0,2.0,8.0,Private room,Downtown,6.173786104
2,1.0,2.0,1.0,Private room,Upper West Side,4.553876892
1,1.0,1.0,1.0,Private room,Mission District,4.127134385
6,3.0,2.0,3.0,Entire home/apt,Venice,5.814130532
1,1.0,1.5,1.0,Private room,Mid-Wilshire,4.317488114
2,1.0,1.0,2.0,Entire home/apt,Greenpoint,4.49980967
2,1.0,1.0,1.0,Entire home/apt,Bedford-Stuyvesant,4.779123493
2,1.0,1.0,1.0,Private room,Bushwick,3.737669618
1,1.0,1.0,1.0,Private room,Allston-Brighton,4.49980967
2,1.0,1.0,1.0,Entire home/apt,Richmond District,4.941642423
1,1.0,1.0,1.0,Private room,Lower East Side,4.094344562
3,1.0,1.0,1.0,Private room,Astoria,3.891820298
6,2.0,2.0,2.0,Entire home/apt,Lower East Side,5.220355825
2,1.0,1.0,1.0,Private room,Fort Greene,4.65396035
1,0.0,1.0,1.0,Entire home/apt,Westwood,5.298317367
2,0.0,1.0,1.0,Entire home/apt,Back Bay,5.416100402
2,1.0,1.0,1.0,Shared room,Washington Heights,3.688879454
4,2.0,2.0,2.0,Entire home/apt,Hollywood,5.192956851
1,1.0,1.0,1.0,Private room,Williamsburg,4.094344562
2,1.0,1.0,1.0,Private room,Ridgewood,4.605170186
2,1.0,1.5,1.0,Private room,South Robertson,4.060443011
2,1.0,1.0,1.0,Private room,Rosemead,3.912023005
3,1.0,1.0,1.0,Entire home/apt,West Hollywood,5.598421959
2,0.0,1.0,1.0,Entire home/apt,Williamsburg,5.192956851
2,1.0,1.0,1.0,Private room,Jamaica Plain,4.094344562
10,3.0,2.0,5.0,Entire home/apt,Bernal Heights,5.991464547
2,1.0,1.0,1.0,Private room,Murray Hill,3.688879454
14,6.0,3.0,7.0,Entire home/apt,Flushing,5.700443573
5,2.0,2.5,2.0,Entire home/apt,Pasadena,5.010635294
2,1.0,1.0,2.0,Private room,Bedford-Stuyvesant,4.382026635
2,0.0,1.0,2.0,Entire home/apt,Glen Park,5.393627546
4,2.0,2.5,2.0,Entire home/apt,Venice,6.309918278
4,1.0,1.0,2.0,Entire home/apt,Lower East Side,5.010635294
6,1.0,1.0,3.0,Entire home/apt,Bedford-Stuyvesant,4.828313737
2,1.0,1.0,1.0,Private room,Chelsea,4.905274778
4,2.0,2.5,2.0,Entire home/apt,Mission District,5.669880923
2,1.0,1.0,1.0,Entire home/apt,Williamsburg,5.062595033
10,5.0,4.0,5.0,Entire home/apt,Pacific Heights,6.745236349
4,2.0,1.5,2.0,Entire home/apt,Capitol Hill,5.164785974
4,1.0,1.0,2.0,Entire home/apt,East Village,5.164785974
2,1.0,1.0,1.0,Private room,West Hollywood,4.234106505
5,1.0,1.0,2.0,Entire home/apt,Midtown,5.59471138
2,1.0,1.0,2.0,Private room,Sunset Park,4.17438727
3,1.0,1.0,2.0,Entire home/apt,Hamilton Heights,4.382026635
4,1.0,1.5,2.0,Entire home/apt,SoMa,5.438079309
4,1.0,2.0,2.0,Entire home/apt,Adams Morgan,5.247024072
4,1.0,1.0,2.0,Entire home/apt,Bedford-Stuyvesant,4.553876892
10,4.0,2.0,6.0,Entire home/apt,Lincoln Park,5.616771098
2,1.0,1.0,2.0,Entire home/apt,Hollywood Hills,5.164785974
2,1.0,1.0,1.0,Private room,Midtown East,4.605170186
6,2.0,1.5,3.0,Private room,Lincoln Square,4.382026635
3,0.0,1.0,1.0,Entire home/apt,Westside,4.86753445
2,0.0,1.0,1.0,Entire home/apt,Los Feliz,4.605170186
2,1.0,1.0,1.0,Entire home/apt,Upper East Side,5.272999559
2,1.0,1.0,1.0,Private room,Winthrop,4.304065093
2,1.0,1.0,2.0,Private room,Lakewood,4.317488114
5,2.0,1.0,2.0,Entire home/apt,North Hollywood,4.574710979
5,2.0,2.0,2.0,Entire home/apt,Mount Washington,5.129898715
5,1.0,1.0,3.0,Entire home/apt,Bedford-Stuyvesant,4.317488114
2,1.0,1.0,1.0,Private room,Chinatown,4.317488114
2,1.0,1.0,1.0,Private room,North Center,4.934473933
2,1.0,2.0,1.0,Private room,Williamsburg,4.007333185
2,1.0,1.0,2.0,Entire home/apt,Mid-Wilshire,4.59511985
4,2.0,1.0,2.0,Entire home/apt,East Boston,5.521460918
2,1.0,1.0,1.0,Entire home/apt,Mid-Wilshire,4.59511985
2,1.0,1.0,1.0,Private room,Westchester/Playa Del Rey,4.317488114
3,2.0,1.0,3.0,Entire home/apt,Morningside Heights,4.700480366
2,1.0,1.0,1.0,Shared room,Upper East Side,4.317488114
2,1.0,1.0,1.0,Private room,Sunnyside,4.49980967
2,1.0,1.0,1.0,Private room,Bushwick,4.158883083
4,1.0,1.0,2.0,Entire home/apt,East Hollywood,4.828313737
2,1.0,1.0,1.0,Private room,Hell's Kitchen,4.787491743
2,1.0,1.0,1.0,Private room,Greenwood Heights,3.912023005
6,2.0,2.0,3.0,Entire home/apt,Harbor Gateway,4.317488114
2,1.0,1.5,1.0,Private room,Harlem,4.59511985
2,1.0,1.0,1.0,Private room,Cleveland Park,4.234106505
2,1.0,1.0,1.0,Private room,Allston-Brighton,4.605170186
2,1.0,1.0,1.0,Private room,Noho,5.501258211
2,1.0,2.0,1.0,Shared room,Mid-Wilshire,3.912023005
2,0.0,1.0,1.0,Entire home/apt,U Street Corridor,5.703782475
1,1.0,1.0,1.0,Private room,Bedford-Stuyvesant,3.688879454
4,2.0,2.0,2.0,Entire home/apt,Williamsburg,4.828313737
2,0.0,1.0,1.0,Entire home/apt,Mid-Wilshire,4.820281566
2,1.0,1.0,1.0,Entire home/apt,16th Street Heights,4.65396035
1,1.0,1.0,1.0,Private room,Bushwick,4.317488114
2,1.0,1.0,1.0,Private room,Windsor Terrace,4.094344562
9,3.0,2.0,3.0,Entire home/apt,Hollywood,5.631211782
2,1.0,1.0,1.0,Entire home/apt,Hollywood,4.744932128
6,3.0,2.0,4.0,Entire home/apt,Venice,6.02827852
4,1.0,1.0,1.0,Entire home/apt,Astoria,4.86753445
4,1.0,1.0,2.0,Entire home/apt,Park Slope,5.093750201
4,1.0,1.0,1.0,Private room,Cahuenga Pass,4.919980926
2,2.0,1.0,2.0,Entire home/apt,Hell's Kitchen,5.416100402
4,0.0,1.0,1.0,Entire home/apt,Dupont Circle,6.309918278
3,1.0,1.0,1.0,Entire home/apt,Hollywood,5.010635294
2,1.0,1.0,1.0,Private room,Concourse,3.850147602
3,0.0,1.0,1.0,Entire home/apt,Upper East Side,5.857933154
4,2.0,1.0,2.0,Entire home/apt,Avondale,4.859812404
1,1.0,1.5,1.0,Private room,Bayview,4.343805422
2,0.0,1.0,1.0,Entire home/apt,Midtown,5.187385806
2,1.0,1.0,1.0,Private room,Clinton Hill,4.248495242
1,1.0,1.0,1.0,Private room,Bay Ridge,4.317488114
2,1.0,1.0,1.0,Private room,Lower East Side,4.86753445
5,3.0,2.0,4.0,Entire home/apt,Forest Hill,6.214608098
3,1.0,1.0,1.0,Entire home/apt,Logan Circle,4.905274778
4,1.0,1.0,1.0,Entire home/apt,Upper West Side,5.703782475
1,1.0,1.0,1.0,Private room,Shaw,4.48863637
10,4.0,2.0,5.0,Entire home/apt,Bucktown,5.703782475
5,1.0,1.0,2.0,Entire home/apt,Harlem,4.709530201
2,1.0,1.0,1.0,Shared room,Woodland Hills/Warner Center,4.094344562
2,1.0,1.0,1.0,Shared room,Foggy Bottom,3.688879454
4,2.0,1.0,3.0,Entire home/apt,Echo Park,4.86753445
1,1.0,1.0,1.0,Private room,Washington Heights,4.382026635
2,1.0,1.0,1.0,Private room,Potrero Hill,4.709530201
2,0.0,1.0,1.0,Entire home/apt,Park Slope,5.010635294
4,1.0,1.0,2.0,Entire home/apt,Long Beach,5.241747015
3,1.0,1.0,1.0,Private room,Gardena,3.526360525
1,1.0,1.0,1.0,Private room,Morningside Heights,3.912023005
1,1.0,1.0,1.0,Private room,Mar Vista,4.094344562
2,1.0,1.0,1.0,Entire home/apt,Mid-Wilshire,5.010635294
1,1.0,1.0,1.0,Private room,Hell's Kitchen,4.905274778
1,1.0,1.0,1.0,Private room,Dorchester,4.605170186
1,1.0,1.0,1.0,Shared room,Crown Heights,4.077537444
1,1.0,1.0,1.0,Private room,Williamsburg,4.727387819
4,1.0,1.0,2.0,Private room,Noe Valley,5.192956851
3,1.0,1.0,2.0,Entire home/apt,Crown Heights,4.584967479
2,1.0,1.0,2.0,Entire home/apt,Chinatown,5.298317367
4,2.0,2.0,2.0,Entire home/apt,Mount Pleasant,6.396929655
2,0.0,1.0,1.0,Entire home/apt,Hollywood,4.584967479
2,1.0,1.0,1.0,Private room,Truxton Circle,4.787491743
1,1.0,1.0,1.0,Private room,Tribeca,4.941642423
3,1.0,1.0,2.0,Private room,Shaw,4.343805422
1,0.0,1.0,1.0,Entire home/apt,Cow Hollow,4.787491743
4,2.0,1.0,2.0,Entire home/apt,North Hollywood,4.828313737
2,1.0,1.0,1.0,Private room,Vinegar Hill,4.442651256
7,2.0,2.0,4.0,Entire home/apt,Upper East Side,5.521460918
3,0.0,1.0,2.0,Entire home/apt,Mar Vista,4.934473933
3,1.0,1.0,1.0,Entire home/apt,Windsor Terrace,4.343805422
2,1.0,1.0,2.0,Entire home/apt,Upper East Side,4.787491743
4,0.0,1.0,2.0,Entire home/apt,Venice,4.787491743
2,1.0,1.0,1.0,Private room,Downtown,4.49980967
4,2.0,1.0,2.0,Entire home/apt,Harlem,5.521460918
6,3.0,2.5,3.0,Entire home/apt,West Hollywood,5.978885765
1,1.0,1.0,1.0,Private room,Bedford-Stuyvesant,3.912023005
2,1.0,2.5,1.0,Private room,Roslindale,4.094344562
2,0.0,1.0,1.0,Entire home/apt,Kips Bay,4.787491743
2,1.0,1.5,1.0,Private room,Sunset Park,4.007333185
1,1.0,1.0,1.0,Private room,Crown Heights,4.382026635
2,1.0,1.0,1.0,Private room,Astoria,4.189654742
1,1.0,1.0,1.0,Shared room,Little Village,3.218875825
2,1.0,1.0,1.0,Entire home/apt,Greenpoint,4.48863637
2,1.0,1.0,1.0,Private room,Haight-Ashbury,4.744932128
2,0.0,1.0,1.0,Entire home/apt,Astoria,5.010635294
2,1.0,1.0,1.0,Private room,Culver City,4.369447852
3,2.0,1.0,1.0,Entire home/apt,Williamsburg,6.214608098
2,1.0,1.0,1.0,Private room,Upper West Side,5.416100402
6,3.0,1.0,4.0,Entire home/apt,Hell's Kitchen,6.214608098
2,0.0,1.0,1.0,Private room,Venice,4.828313737
4,1.0,1.0,1.0,Entire home/apt,Jamaica,4.442651256
3,1.0,1.0,1.0,Entire home/apt,Upper East Side,5.521460918
3,2.0,2.0,1.0,Entire home/apt,Park Slope,5.521460918
2,1.0,1.0,1.0,Private room,Hollywood Hills,4.317488114
2,1.0,1.0,1.0,Private room,Downtown,4.382026635
2,1.0,2.0,2.0,Private room,Mid-Wilshire,4.007333185
3,1.0,1.0,1.0,Entire home/apt,Williamsburg,5.247024072
1,1.0,1.0,1.0,Private room,Flushing,3.850147602
2,1.0,1.0,1.0,Private room,Harlem,5.105945474
2,1.0,1.0,2.0,Entire home/apt,The Castro,5.192956851
2,1.0,1.0,1.0,Entire home/apt,Brooklyn Heights,4.86753445
6,2.0,1.5,2.0,Entire home/apt,Lower East Side,6.396929655
2,1.0,1.0,1.0,Private room,North Hollywood,3.951243719
2,1.0,1.0,1.0,Private room,El Segundo,4.17438727
2,1.0,1.0,1.0,Private room,Alamo Square,4.976733742
2,1.0,1.0,1.0,Private room,Bedford-Stuyvesant,4.48863637
3,1.0,1.0,2.0,Entire home/apt,Clinton Hill,4.828313737
2,1.0,1.0,1.0,Private room,Potrero Hill,4.787491743
2,1.0,1.0,1.0,Private room,DUMBO,5.247024072
4,2.0,1.0,3.0,Entire home/apt,Ridgewood,4.49980967
3,1.0,1.0,1.0,Entire home/apt,Midtown,5.416100402
2,1.0,1.0,1.0,Private room,The Castro,4.828313737
2,1.0,1.0,1.0,Private room,Astoria,4.17438727
2,1.0,2.0,2.0,Private room,Sunset Park,3.663561646
2,1.0,1.0,1.0,Private room,East Village,4.605170186
2,1.0,1.0,1.0,Entire home/apt,West Village,5.505331536
1,1.0,1.0,1.0,Private room,Upper East Side,4.17438727
2,1.0,1.0,1.0,Private room,Bedford-Stuyvesant,4.48863637
2,1.0,1.0,1.0,Private room,Upper West Side,4.615120517
2,1.0,1.0,1.0,Private room,Bedford-Stuyvesant,3.80666249
2,1.0,1.0,1.0,Shared room,Mid-Wilshire,3.295836866
4,1.0,1.0,2.0,Entire home/apt,Hollywood Hills,5.105945474
8,4.0,1.0,5.0,Entire home/apt,Allston-Brighton,5.241747015
2,1.0,1.0,1.0,Private room,Williamsburg,4.094344562
1,1.0,1.0,1.0,Private room,Long Beach,3.555348061
10,5.0,2.5,6.0,Entire home/apt,Bucktown,5.541263545
6,2.0,2.0,3.0,Entire home/apt,SoMa,5.476463552
2,2.0,1.0,2.0,Entire home/apt,Upper West Side,5.298317367
2,0.0,1.0,1.0,Entire home/apt,Hollywood Hills,4.234106505
2,1.0,1.0,1.0,Private room,Ukrainian Village,4.605170186
8,2.0,1.0,5.0,Entire home/apt,Westwood,5.416100402
2,1.0,1.0,1.0,Private room,Harlem,4.553876892
2,0.0,1.0,2.0,Entire home/apt,Brentwood,4.584967479
2,1.0,1.0,1.0,Entire home/apt,North End,4.828313737
2,1.0,2.0,1.0,Private room,Lawndale,4.276666119
2,1.0,1.0,1.0,Entire home/apt,Morningside Heights,4.787491743
2,1.0,2.0,1.0,Private room,Harlem,3.555348061
2,1.0,1.0,1.0,Private room,Boerum Hill,4.605170186
6,3.0,2.0,3.0,Entire home/apt,West Adams,5.541263545
2,1.0,1.0,1.0,Private room,Mission District,4.976733742
1,1.0,1.0,1.0,Shared room,Bedford-Stuyvesant,3.401197382
2,1.0,1.0,1.0,Private room,Maspeth,4.248495242
4,2.0,1.0,1.0,Entire home/apt,South LA,4.605170186
2,1.0,1.0,1.0,Private room,Culver City,4.48863637
6,3.0,1.0,3.0,Entire home/apt,Jamaica Plain,6.214608098
2,1.0,2.0,1.0,Private room,Little Italy/UIC,4.094344562
2,1.0,1.0,1.0,Entire home/apt,Chelsea,5.187385806
6,1.0,1.0,4.0,Entire home/apt,Bedford-Stuyvesant,4.787491743
2,1.0,1.0,1.0,Private room,Mar Vista,4.094344562
16,6.0,2.0,8.0,Entire home/apt,Wrigleyville,5.855071922
8,2.0,2.0,2.0,Entire home/apt,Venice,5.521460918
5,2.0,2.0,2.0,Entire home/apt,Hollywood,5.049856007
1,1.0,2.0,1.0,Private room,Allston-Brighton,3.80666249
3,1.0,1.0,1.0,Entire home/apt,Fenway/Kenmore,5.433722004
2,1.0,1.0,1.0,Private room,Kips Bay,4.700480366
2,1.0,1.0,1.0,Private room,Williamsburg,3.80666249
1,1.0,1.0,1.0,Shared room,Hell's Kitchen,4.094344562
2,1.0,4.0,1.0,Shared room,Venice,4.248495242
4,2.0,1.5,2.0,Entire home/apt,Echo Park,5.010635294
2,0.0,0.0,1.0,Entire home/apt,Hell's Kitchen,5.298317367
1,1.0,1.5,1.0,Private room,Lower Haight,4.605170186
3,2.0,1.0,2.0,Entire home/apt,Upper West Side,5.272999559
1,1.0,1.0,1.0,Private room,Bedford-Stuyvesant,4.574710979
4,2.0,1.0,2.0,Entire home/apt,Cole Valley,5.783825182
2,2.0,1.0,2.0,Entire home/apt,Glendale,4.49980967
2,1.0,1.0,1.0,Private room,Pacific Palisades,4.905274778
1,1.0,0.0,1.0,Private room,Columbia Heights,3.583518938
5,3.0,2.0,3.0,Entire home/apt,Mar Vista,5.521460918
2,1.0,1.0,1.0,Private room,Pasadena,3.912023005
2,1.0,1.0,1.0,Private room,Mission District,3.931825633
4,2.0,1.0,2.0,Entire home/apt,Bedford-Stuyvesant,5.192956851
1,1.0,1.0,1.0,Private room,Upper West Side,3.688879454
2,1.0,1.0,1.0,Entire home/apt,Outer Sunset,5.030437921
3,1.0,1.0,1.0,Entire home/apt,Bernal Heights,5.010635294
2,0.0,1.0,2.0,Entire home/apt,Murray Hill,5.521460918
2,1.0,1.0,1.0,Entire home/apt,Richmond District,5.043425117
1,1.0,1.0,1.0,Private room,Michigan Park,4.317488114
2,1.0,2.0,1.0,Private room,Harlem,4.787491743
6,2.0,1.0,2.0,Entire home/apt,Old Town,4.976733742
4,0.0,1.0,1.0,Entire home/apt,Redondo Beach,4.905274778
2,1.0,1.0,1.0,Private room,Astoria,4.317488114
2,0.0,1.0,1.0,Entire home/apt,Hollywood,4.382026635
4,2.0,1.0,3.0,Entire home/apt,Midwood,4.442651256
2,0.0,1.0,1.0,Entire home/apt,Downtown,5.010635294
4,2.0,2.0,2.0,Entire home/apt,Noho,5.988961417
2,1.0,1.0,1.0,Entire home/apt,Murray Hill,4.828313737
2,1.0,1.0,1.0,Entire home/apt,Civic Center,5.298317367
2,1.0,1.0,1.0,Private room,Bushwick,4.094344562
2,1.0,1.0,1.0,Private room,Hollywood,4.700480366
4,3.0,1.0,2.0,Entire home/apt,Mission District,5.703782475
2,1.0,1.0,1.0,Private room,Washington Heights,4.234106505
1,1.0,1.5,1.0,Private room,Upper West Side,4.077537444
15,3.0,2.0,11.0,Entire home/apt,Mid-Wilshire,5.59471138
2,1.0,1.0,1.0,Private room,Westchester/Playa Del Rey,3.912023005
11,2.0,1.0,5.0,Entire home/apt,Tompkinsville,5.272999559
10,4.0,3.0,6.0,Entire home/apt,Tottenville,5.616771098
2,1.0,1.0,1.0,Entire home/apt,Venice,4.86753445
9,4.0,2.5,5.0,Entire home/apt,Woodley Park,5.991464547
2,1.0,1.0,1.0,Private room,Mount Washington,4.17438727
2,1.0,1.0,1.0,Entire home/apt,Upper East Side,4.382026635
1,1.0,1.0,1.0,Private room,Ridgewood,3.688879454
9,4.0,2.0,4.0,Entire home/apt,Russian Hill,6.214608098
3,0.0,1.0,1.0,Entire home/apt,Westwood,4.477336814
3,1.0,1.0,1.0,Entire home/apt,Richmond District,4.787491743
2,1.0,1.0,1.0,Entire home/apt,The Rockaways,4.143134726
2,0.0,1.0,1.0,Entire home/apt,Kips Bay,4.605170186
2,0.0,1.0,1.0,Entire home/apt,Chinatown,5.521460918
2,0.0,1.0,1.0,Entire home/apt,Upper West Side,5.65248918
1,1.0,1.0,1.0,Private room,Capitol Hill,4.317488114
4,2.0,2.0,2.0,Entire home/apt,East Hollywood,5.164785974
4,1.0,1.0,2.0,Entire home/apt,Williamsburg,5.105945474
2,1.0,1.0,1.0,Private room,Outer Sunset,4.605170186
2,1.0,1.0,1.0,Private room,South Robertson,4.382026635
2,1.0,1.0,1.0,Private room,Bedford-Stuyvesant,4.234106505
2,0.0,1.0,1.0,Entire home/apt,Sunnyside,4.49980967
2,0.0,1.0,1.0,Entire home/apt,Cole Valley,5.129898715
2,1.0,1.0,1.0,Entire home/apt,Petworth,4.553876892
2,1.0,1.0,1.0,Private room,Woodley Park,4.382026635
6,2.0,2.0,3.0,Entire home/apt,Venice,5.272999559
3,1.0,1.0,1.0,Entire home/apt,Venice,5.043425117
6,2.0,2.0,2.0,Entire home/apt,Beacon Hill,5.003946306
1,1.0,1.0,2.0,Private room,Murray Hill,4.094344562
4,1.0,1.0,2.0,Private room,Bay Ridge,4.094344562
6,2.0,2.0,3.0,Entire home/apt,Mid-Wilshire,5.521460918
6,3.0,1.5,3.0,Entire home/apt,Near Northeast/H Street Corridor,5.298317367
5,2.0,1.0,3.0,Entire home/apt,Park Slope,5.384495063
6,1.0,1.0,3.0,Entire home/apt,Harlem,5.075173815
2,1.0,1.0,1.0,Private room,Burbank,4.317488114
2,1.0,1.0,1.0,Entire home/apt,Venice,4.744932128
3,0.0,1.0,2.0,Entire home/apt,Lower East Side,5.323009979
2,1.0,1.0,1.0,Private room,Washington Heights,4.317488114
5,2.0,1.5,2.0,Entire home/apt,Hollywood,5.075173815
2,0.0,1.0,1.0,Entire home/apt,Upper West Side,4.828313737
8,3.0,1.0,3.0,Entire home/apt,Prospect Heights,5.634789603
2,1.0,1.0,1.0,Private room,Williamsburg,4.605170186
2,0.0,1.0,1.0,Entire home/apt,Lincoln Park,4.779123493
2,1.0,1.0,1.0,Entire home/apt,Mar Vista,4.779123493
2,1.0,1.0,1.0,Private room,Corona,3.401197382
2,0.0,1.0,1.0,Entire home/apt,Capitol Hill,4.49980967
3,1.0,1.0,2.0,Entire home/apt,East Hollywood,4.49980967
2,1.0,2.0,1.0,Private room,Woodlawn,3.80666249
6,0.0,1.0,3.0,Entire home/apt,Hollywood,4.59511985
1,1.0,1.0,1.0,Private room,SoMa,4.584967479
2,1.0,1.0,1.0,Private room,Allston-Brighton,4.127134385
2,1.0,1.0,1.0,Private room,Alhambra,4.17438727
1,1.0,1.0,1.0,Shared room,Astoria,3.401197382
2,0.0,1.0,1.0,Entire home/apt,Fort Greene,4.905274778
13,6.0,2.5,7.0,Entire home/apt,16th Street Heights,6.214608098
8,3.0,2.0,4.0,Entire home/apt,Roscoe Village,5.828945618
4,2.0,1.0,1.0,Entire home/apt,Upper East Side,5.075173815
2,1.0,1.0,1.0,Entire home/apt,Kips Bay,4.859812404
2,1.0,1.0,1.0,Private room,Parkside,4.382026635
2,1.0,1.0,1.0,Private room,Upper East Side,4.605170186
7,4.0,2.5,4.0,Entire home/apt,Woodhaven,5.940171253
5,2.0,1.0,2.0,Entire home/apt,Williamsburg,5.298317367
4,1.0,1.0,2.0,Entire home/apt,Lower Haight,5.272999559
1,1.0,1.0,1.0,Shared room,Upper West Side,4.094344562
4,1.0,1.0,1.0,Entire home/apt,Upper West Side,5.010635294
2,1.0,1.0,1.0,Entire home/apt,Near Northeast/H Street Corridor,4.605170186
1,1.0,1.0,1.0,Private room,Williamsburg,4.543294782
2,1.0,1.0,1.0,Private room,Pasadena,5.164785974
1,1.0,1.0,1.0,Private room,West Los Angeles,4.442651256
4,1.0,1.0,2.0,Entire home/apt,Gramercy Park,5.517452896
2,1.0,1.0,1.0,Private room,Highland Park,3.737669618
8,3.0,2.0,5.0,Entire home/apt,Marina Del Rey,5.828945618
3,2.0,1.0,2.0,Entire home/apt,Morningside Heights,5.298317367
4,1.0,1.0,2.0,Private room,Bedford-Stuyvesant,4.48863637
2,0.0,1.0,1.0,Entire home/apt,Midtown,4.828313737
2,1.0,1.0,1.0,Private room,Greenpoint,4.553876892
5,2.0,1.0,3.0,Entire home/apt,Upper East Side,4.382026635
2,1.0,1.0,1.0,Entire home/apt,Echo Park,5.220355825
7,3.0,2.0,3.0,Entire home/apt,Del Rey,5.634789603
1,1.0,2.0,1.0,Shared room,Hollywood,3.218875825
1,1.0,2.0,1.0,Private room,Crown Heights,3.218875825
1,1.0,1.0,1.0,Private room,Sunset Park,3.610917913
2,1.0,1.0,1.0,Private room,Clinton Hill,4.248495242
2,1.0,2.0,1.0,Private room,Hunts Point,3.80666249
3,0.0,1.0,1.0,Entire home/apt,West Hollywood,4.691347882
4,1.0,1.0,2.0,Entire home/apt,Astoria,4.418840608
3,1.0,1.5,2.0,Private room,El Monte,3.663561646
2,0.0,1.0,1.0,Entire home/apt,Silver Lake,4.86753445
1,1.0,1.5,1.0,Private room,Upper East Side,4.836281907
4,1.0,1.0,1.0,Entire home/apt,Santa Monica,4.836281907
4,1.0,1.0,1.0,Private room,Jackson Heights,4.48863637
2,1.0,1.0,1.0,Entire home/apt,North Hollywood,4.317488114
4,2.0,1.0,3.0,Entire home/apt,Kensington,4.442651256
4,1.0,1.0,1.0,Entire home/apt,Downtown,5.043425117
1,1.0,1.5,1.0,Private room,Hayes Valley,5.298317367
2,1.0,1.0,1.0,Entire home/apt,North Hollywood,4.406719247
3,1.0,1.0,2.0,Entire home/apt,Astoria,4.65396035
8,4.0,2.0,5.0,Entire home/apt,Richmond District,5.65248918
1,1.0,1.0,1.0,Private room,Astoria,3.80666249
2,1.0,1.0,1.0,Private room,Western Addition/NOPA,4.941642423
2,1.0,2.0,1.0,Private room,Studio City,4.33073334
2,1.0,1.0,1.0,Private room,Tenderloin,4.59511985
3,1.0,1.0,2.0,Entire home/apt,Greenwich Village,5.438079309
4,2.0,1.5,2.0,Private room,Greenpoint,4.49980967
4,2.0,2.0,2.0,Entire home/apt,East Hollywood,5.043425117
3,1.0,1.0,1.0,Entire home/apt,West Village,5.298317367
3,0.0,1.0,2.0,Entire home/apt,East Harlem,4.976733742
2,1.0,1.0,1.0,Entire home/apt,Brookland,4.442651256
2,1.0,1.0,1.0,Private room,Washington Heights,4.317488114
2,1.0,1.0,1.0,Entire home/apt,East Hollywood,4.905274778
4,1.0,1.0,1.0,Entire home/apt,Financial District,5.472270674
4,1.0,1.0,2.0,Entire home/apt,Noe Valley,5.700443573
2,1.0,1.0,1.0,Private room,South LA,3.688879454
2,1.0,1.0,1.0,Private room,Lower East Side,4.49980967
5,2.0,1.0,2.0,Entire home/apt,Near Northeast/H Street Corridor,7.313220387
1,1.0,1.0,1.0,Private room,Redondo Beach,5.010635294
6,3.0,2.0,4.0,Entire home/apt,Sherman Oaks,5.66296048
1,1.0,1.0,1.0,Private room,Hyde Park,4.248495242
6,1.0,1.0,3.0,Entire home/apt,Hollywood,4.59511985
4,2.0,1.0,2.0,Entire home/apt,Mission District,5.533389489
2,1.0,1.0,1.0,Entire home/apt,Harlem,5.043425117
4,2.0,1.0,2.0,Entire home/apt,Flatbush,5.298317367
1,1.0,1.0,1.0,Private room,Park Slope,4.605170186
2,1.0,1.0,1.0,Private room,Pilsen,3.688879454
2,1.0,1.0,1.0,Entire home/apt,Capitol Hill,4.762173935
2,1.0,2.0,1.0,Private room,Lower East Side,5.075173815
1,1.0,1.0,1.0,Private room,Mid-Wilshire,3.583518938
1,1.0,1.0,1.0,Entire home/apt,West Village,4.691347882
2,1.0,1.0,1.0,Private room,East Harlem,4.976733742
1,1.0,1.0,1.0,Private room,Hell's Kitchen,4.828313737
2,1.0,1.0,1.0,Entire home/apt,Mission District,5.411646052
2,1.0,1.0,1.0,Private room,Fenway/Kenmore,4.262679877
3,1.0,1.0,2.0,Entire home/apt,Upper East Side,5.010635294
2,0.0,1.0,1.0,Entire home/apt,East Hollywood,4.290459441
2,1.0,1.0,1.0,Private room,West Hollywood,4.17438727
2,1.0,1.0,1.0,Entire home/apt,Western Addition/NOPA,4.682131227
2,0.0,1.0,1.0,Entire home/apt,Downtown,4.553876892
4,2.0,1.0,2.0,Entire home/apt,Lower East Side,5.298317367
8,2.0,2.0,2.0,Entire home/apt,Mid-Wilshire,4.682131227
6,2.0,1.0,2.0,Entire home/apt,Alphabet City,5.703782475
2,1.0,1.5,1.0,Entire home/apt,Venice,5.783825182
2,1.0,1.0,1.0,Entire home/apt,Upper West Side,5.010635294
